time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21.150521,-0.0479,-0.5904,0.4131,0.722
21.174116,-0.0533,-0.5788,0.3252,0.666
21.175118,-0.0682,-0.5886,0.2699,0.651
21.175340,-0.0620,-0.5600,0.1533,0.584
21.182343,-0.0089,-0.5697,0.1449,0.588
21.191660,0.0654,-0.5459,0.2540,0.606
21.200064,0.1179,-0.5484,0.3537,0.663
21.209086,0.1250,-0.5892,0.3606,0.702
21.215512,0.0509,-0.6275,0.3228,0.708
21.224579,-0.0091,-0.6443,0.3190,0.719
21.232087,-0.0574,-0.6921,0.3277,0.768
21.241218,-0.0582,-0.7160,0.2633,0.765
21.248519,-0.0357,-0.7589,0.2643,0.804
21.262760,-0.0399,-0.7683,0.2900,0.822
21.264338,-0.0537,-0.7968,0.2111,0.826
21.288654,-0.0916,-0.8108,0.1402,0.828
21.289866,-0.1535,-0.8249,0.1938,0.861
21.290260,-0.1606,-0.7934,0.2764,0.855
21.296803,-0.1271,-0.7691,0.2974,0.834
21.307180,-0.0865,-0.6992,0.3049,0.768
21.313948,-0.0005,-0.6340,0.3156,0.708
21.324689,0.0886,-0.5759,0.3156,0.663
21.330186,0.0731,-0.5464,0.3503,0.653
21.341337,0.1232,-0.6268,0.2836,0.699
21.347070,0.0929,-0.7622,0.2901,0.821
21.362195,-0.0011,-0.9668,0.1931,0.986
21.363337,-0.1135,-1.1522,0.0589,1.159
21.389146,-0.2544,-1.2609,-0.0254,1.287
21.390134,-0.3596,-1.2237,0.0039,1.275
21.390692,-0.2695,-1.2560,0.0893,1.288
21.396458,-0.2397,-1.1903,0.1637,1.225
21.407308,-0.1980,-1.0767,0.2156,1.116
21.412585,-0.1344,-0.9250,0.2115,0.958
21.425376,-0.0920,-0.7780,0.2097,0.811
21.428626,-0.0223,-0.6716,0.2009,0.701
21.437706,0.0171,-0.6490,0.1687,0.671
21.445181,0.0143,-0.7292,0.0752,0.733
21.461955,-0.0023,-0.9003,0.0205,0.901
21.462597,-0.1192,-1.1599,-0.0049,1.166
21.469391,-0.0945,-1.4195,0.0847,1.425
21.489578,-0.1200,-1.6671,0.1286,1.676
21.490976,-0.1551,-1.8142,0.1794,1.830
21.498162,-0.1711,-1.8727,0.0981,1.883
21.502263,-0.1778,-1.8116,-0.0103,1.820
21.510902,-0.1968,-1.7074,-0.0427,1.719
21.519027,-0.1156,-1.5962,0.0248,1.601
21.527159,-0.0536,-1.5160,-0.0134,1.517
21.535600,-0.0631,-1.4335,-0.0398,1.435
21.545884,0.0040,-1.3965,-0.0354,1.397
21.551318,0.0473,-1.4457,0.0574,1.448
21.568880,0.0886,-1.5261,0.1905,1.540
21.569905,0.0036,-1.6256,0.2255,1.641
21.577037,-0.0811,-1.7227,0.1595,1.732
21.583498,-0.1851,-1.7552,0.0019,1.765
21.593170,-0.2395,-1.7544,-0.0159,1.771
21.600468,-0.2086,-1.7275,0.0628,1.741
21.608977,-0.1259,-1.6386,0.0897,1.646
21.616645,-0.0653,-1.5329,0.1614,1.543
21.624962,0.0167,-1.4249,0.1397,1.432
21.634105,0.0868,-1.3288,0.1159,1.337
21.643069,0.0976,-1.2183,0.1452,1.231
21.650345,0.0891,-1.1268,0.1755,1.144
21.674785,0.0997,-1.0759,0.2239,1.103
21.675715,0.1222,-1.0559,0.2570,1.094
21.676100,0.0653,-1.0405,0.2798,1.079
21.683241,0.0319,-1.0056,0.2955,1.049
21.691438,0.0438,-0.9491,0.3721,1.020
21.699534,0.0270,-0.9043,0.3399,0.966
21.707662,0.0631,-0.8474,0.2586,0.888
21.715552,0.0088,-0.7928,0.2668,0.837
21.725139,0.0196,-0.7308,0.2974,0.789
21.732703,0.0115,-0.6662,0.3384,0.747
21.744051,0.0011,-0.6590,0.3683,0.755
21.748425,0.0366,-0.6229,0.3514,0.716
21.767777,-0.0376,-0.5507,0.2584,0.609
21.768759,-0.0732,-0.4977,0.2610,0.567
21.776422,-0.0562,-0.5213,0.3347,0.622
21.781470,-0.0772,-0.5163,0.3023,0.603
21.790682,-0.1362,-0.5185,0.2238,0.581
21.797655,-0.1809,-0.5303,0.1084,0.571
21.808413,-0.1829,-0.5376,-0.0702,0.572
21.814533,-0.2163,-0.5642,-0.0542,0.607
21.824053,-0.1829,-0.5888,0.0146,0.617
21.830055,-0.1308,-0.5441,-0.0735,0.564
21.840163,-0.0766,-0.5237,0.0302,0.530
21.846238,-0.0532,-0.4388,0.0942,0.452
21.858925,-0.0827,-0.3852,0.1549,0.423
21.862776,-0.0838,-0.3436,0.0885,0.365
21.880317,-0.0973,-0.2230,-0.0065,0.243
21.881057,-0.1041,-0.2676,0.0182,0.288
21.888250,-0.0782,-0.2619,-0.0957,0.290
21.896149,-0.0555,-0.3065,-0.0896,0.324
21.904208,-0.0140,-0.3415,-0.0499,0.345
21.911866,0.0535,-0.3766,-0.0658,0.386
21.924082,0.1044,-0.4045,-0.1181,0.434
21.928842,0.0884,-0.4421,-0.2164,0.500
21.940436,0.0343,-0.4416,-0.2321,0.500
21.945106,-0.0365,-0.3910,-0.1222,0.411
21.953434,-0.0216,-0.3789,-0.1163,0.397
21.961289,-0.0291,-0.3478,-0.1493,0.380
21.970517,-0.0326,-0.2953,-0.1925,0.354
21.980156,-0.0751,-0.2260,-0.2361,0.335
21.985816,-0.1062,-0.1903,-0.3442,0.407
21.994224,-0.0778,-0.1282,-0.3611,0.391
22.002874,-0.0375,-0.0685,-0.2842,0.295
22.010764,0.0147,-0.0254,-0.2595,0.261
22.020520,-0.0826,0.0539,-0.3218,0.337
22.026984,-0.1809,0.0998,-0.2424,0.319
22.036435,-0.1250,0.1648,-0.1868,0.279
22.044322,-0.1594,0.2826,-0.1168,0.345
22.051898,-0.0573,0.3741,-0.0798,0.387
22.070674,0.0112,0.4107,-0.0493,0.414
22.071835,0.0320,0.4594,0.0015,0.461
22.078467,0.0579,0.4055,-0.0874,0.419
22.084319,0.0504,0.3878,-0.0786,0.399
22.093004,0.1153,0.2744,0.0960,0.313
22.101221,0.1523,0.2093,0.1407,0.295
22.109148,0.0657,0.1826,-0.0507,0.201
22.117089,-0.0752,0.2301,-0.1493,0.284
22.125118,-0.1562,0.2629,-0.0730,0.314
22.134064,-0.1637,0.2977,-0.1303,0.364
22.142916,-0.1929,0.3848,-0.1755,0.465
22.149855,-0.1581,0.4523,-0.2546,0.543
22.167356,-0.0929,0.5193,-0.3006,0.607
22.168162,0.0458,0.5474,-0.1559,0.571
22.174170,0.0597,0.6899,-0.1193,0.703
22.183294,0.0494,0.6167,-0.0724,0.623
22.191217,0.0559,0.6487,-0.1217,0.662
22.199342,-0.0431,0.6041,-0.1997,0.638
22.208053,-0.0464,0.5524,-0.3304,0.645
22.215451,-0.0642,0.5078,-0.3753,0.635
22.223660,-0.0726,0.4869,-0.3207,0.588
22.232153,-0.0640,0.4540,-0.2093,0.504
22.244201,-0.0198,0.4473,-0.1922,0.487
22.248830,-0.0302,0.4932,-0.2018,0.534
22.272279,0.0456,0.5845,-0.1786,0.613
22.273499,0.0683,0.6208,-0.2341,0.667
22.273889,0.1051,0.6787,-0.2199,0.721
22.281085,0.1966,0.7892,-0.1509,0.827
22.292313,0.2855,0.8807,-0.1913,0.945
22.297459,0.2238,0.8669,-0.2575,0.932
22.307037,0.0857,0.8964,-0.2372,0.931
22.314032,-0.0166,0.8373,-0.1879,0.858
22.322781,-0.0022,0.7543,-0.2695,0.801
22.330548,0.0237,0.7504,-0.2622,0.795
22.339884,0.0303,0.7274,-0.1856,0.751
22.346751,0.0467,0.7929,-0.0949,0.800
22.359278,0.0318,0.8249,-0.1405,0.837
22.362958,0.0127,0.8929,-0.1550,0.906
22.386075,-0.0013,0.9967,-0.1363,1.006
22.387106,-0.0748,1.0119,-0.1443,1.025
22.397612,-0.0408,1.0799,-0.2378,1.107
22.399355,-0.0815,1.1215,-0.2338,1.149
22.405920,-0.0844,1.0768,-0.0364,1.081
22.411892,0.0630,0.9747,-0.0203,0.977
22.420323,0.0117,0.8823,-0.1092,0.889
22.429516,-0.1544,0.8498,-0.1762,0.882
22.440276,-0.1412,0.9130,-0.2175,0.949
22.444343,-0.2004,0.9641,-0.1590,0.997
22.455323,-0.1425,1.0701,-0.1112,1.085
22.462225,-0.1468,1.1929,-0.1330,1.209
22.469331,-0.1128,1.3707,-0.1818,1.387
22.477355,-0.0807,1.4646,-0.0972,1.470
22.485046,-0.1918,1.5418,-0.1203,1.558
22.494032,-0.1357,1.5162,-0.1425,1.529
22.501874,-0.0984,1.3996,-0.0714,1.405
22.513636,-0.1041,1.3526,-0.0020,1.357
22.518318,-0.0453,1.2817,-0.0206,1.283
22.526733,0.0927,1.2013,-0.0408,1.206
22.535242,0.0016,1.2264,-0.0607,1.228
22.542914,0.0067,1.2682,-0.0469,1.269
22.551313,0.0313,1.3006,-0.0443,1.302
22.559285,0.0297,1.3187,-0.0192,1.319
22.567263,-0.0126,1.2819,0.0095,1.282
22.575822,-0.0786,1.2500,-0.0062,1.253
22.584126,-0.1281,1.2183,-0.0377,1.226
22.592602,-0.1393,1.1818,0.0272,1.190
22.600745,-0.1577,1.1646,0.0636,1.177
22.608553,-0.1452,1.1737,0.0885,1.186
22.617151,-0.1401,1.1804,0.1231,1.195
22.624961,-0.1065,1.1441,0.0314,1.149
22.633328,-0.0468,1.1007,-0.1697,1.115
22.641832,-0.0540,1.0429,-0.1819,1.060
22.649299,-0.0924,0.9778,-0.0226,0.982
22.657832,-0.0972,0.9414,-0.1271,0.955
22.666064,-0.0618,0.9146,-0.0478,0.918
22.674649,0.0291,0.8613,0.1531,0.875
22.683061,0.0464,0.7985,0.1295,0.810
22.690473,-0.0672,0.8364,-0.1687,0.856
22.699097,-0.2304,0.8814,0.0332,0.912
22.707601,-0.3170,0.9600,0.0509,1.012
22.715699,-0.3367,1.0555,-0.0668,1.110
22.724186,-0.3064,1.1773,-0.0578,1.218
22.731406,-0.2810,1.3852,-0.0465,1.414
22.740150,-0.2483,1.5692,-0.0331,1.589
22.748816,-0.1703,1.7650,0.0341,1.774
22.759817,-0.1184,1.9440,-0.0042,1.948
22.764842,-0.0756,2.0943,-0.0478,2.096
22.777879,-0.0778,2.2014,-0.1014,2.205
22.781360,-0.1397,2.2965,-0.1342,2.305
22.789372,-0.2113,2.3532,-0.1626,2.368
22.798866,-0.1759,2.4410,-0.1819,2.454
22.805991,-0.1272,2.6294,-0.1152,2.635
22.814151,-0.0265,2.7627,-0.0078,2.763
22.824168,-0.0242,2.9128,0.0481,2.913
22.831515,0.0428,3.0487,0.0263,3.049
22.839700,0.1221,3.1968,0.0231,3.199
22.847756,0.1040,3.2613,0.0170,3.263
22.856527,0.0216,3.2327,0.0018,3.233
22.863625,0.0208,3.1040,0.0095,3.104
22.877709,0.0199,2.9109,0.0636,2.912
22.880656,-0.0097,2.6847,0.0207,2.685
22.893669,-0.0111,2.4373,-0.0120,2.437
22.895345,0.0355,2.2404,-0.0499,2.241
22.906084,0.0201,2.0772,-0.0225,2.077
22.912480,-0.0502,1.9714,-0.0474,1.973
22.922336,-0.0485,1.8585,-0.0031,1.859
22.928808,-0.0421,1.8199,-0.0379,1.821
22.936923,-0.0502,1.7932,-0.0707,1.795
22.945379,-0.0248,1.7424,-0.0566,1.744
22.959692,-0.0474,1.5910,-0.0554,1.593
22.962134,-0.0675,1.5114,-0.1992,1.526
22.979370,-0.1142,1.3764,-0.2013,1.396
22.980247,-0.1370,1.2077,-0.2340,1.238
22.987080,-0.1335,1.0603,-0.2400,1.095
22.994513,-0.0561,0.8935,-0.0204,0.895
23.003363,-0.0621,0.8103,-0.0106,0.813
23.011020,-0.1036,0.8060,-0.0879,0.817
23.019532,-0.0444,0.8160,-0.0391,0.818
23.027685,0.0152,0.8187,-0.0029,0.819
23.036853,-0.0249,0.8023,-0.0673,0.806
23.044632,-0.0979,0.8458,-0.1074,0.858
23.052285,-0.1466,0.8366,-0.0781,0.853
23.073435,-0.1425,0.8107,-0.0465,0.824
23.074658,-0.0547,0.7512,-0.0940,0.759
23.082167,0.0259,0.6988,-0.0749,0.703
23.084368,0.0495,0.6392,-0.0518,0.643
23.093036,0.0398,0.5963,-0.0483,0.600
23.100916,0.0735,0.5628,-0.0097,0.568
23.109974,0.0905,0.5461,-0.0075,0.554
23.118115,0.0790,0.5532,-0.0293,0.560
23.127106,0.0818,0.5627,-0.0923,0.576
23.133869,0.0125,0.5961,-0.0939,0.604
23.141924,0.0050,0.5575,0.0116,0.558
23.150171,-0.0032,0.5381,-0.0288,0.539
23.160761,-0.0238,0.5163,-0.0071,0.517
23.166528,-0.0014,0.4729,0.0076,0.473
23.186784,-0.0267,0.4488,-0.0060,0.450
23.187935,-0.0281,0.4630,-0.0242,0.464
23.194394,-0.0298,0.4748,-0.0208,0.476
23.199527,-0.0365,0.5154,-0.0385,0.518
23.208594,-0.0029,0.5560,-0.0225,0.556
23.216196,0.0448,0.5822,-0.0136,0.584
23.223458,0.0324,0.6109,-0.0788,0.617
23.231997,0.0200,0.6251,-0.1420,0.641
23.241044,-0.0048,0.6273,-0.1101,0.637
23.248963,-0.0803,0.6389,-0.0027,0.644
23.261028,-0.0892,0.6864,0.0637,0.695
23.265196,-0.1174,0.6931,0.0942,0.709
23.287077,-0.1263,0.6975,0.0409,0.710
23.287859,-0.0724,0.6804,0.2484,0.728
23.295417,-0.0918,0.6560,0.3885,0.768
23.297500,-0.0914,0.6605,0.1638,0.687
23.305448,-0.1836,0.6388,0.0859,0.670
23.314027,-0.2514,0.6291,0.0820,0.682
23.322492,-0.2828,0.5522,0.2452,0.667
23.330809,-0.2827,0.5280,0.2929,0.667
23.338289,-0.2796,0.5444,0.2634,0.666
23.347041,-0.2378,0.6061,0.2543,0.699
23.359588,-0.1284,0.7156,0.2942,0.784
23.363501,-0.1192,0.7939,0.2713,0.847
23.383667,-0.0736,0.8221,0.2130,0.852
23.384719,-0.0804,0.7689,0.1315,0.784
23.391116,-0.0585,0.6463,0.1340,0.663
23.396273,-0.0628,0.5524,0.1507,0.576
23.405240,-0.0435,0.3938,0.1452,0.422
23.412526,-0.0459,0.2782,0.1729,0.331
23.422678,0.0328,0.1385,0.2493,0.287
23.428493,0.1276,0.0274,0.2908,0.319
23.438290,0.1528,-0.0431,0.2929,0.333
23.445487,0.1773,-0.0611,0.3342,0.383
23.456569,0.1606,-0.0864,0.2864,0.340
23.461911,0.1361,-0.1546,0.1676,0.266
23.469921,0.1520,-0.2204,0.0977,0.285
23.478218,0.1483,-0.3555,0.0382,0.387
23.506279,0.1731,-0.4953,0.0244,0.525
23.507351,0.1451,-0.6591,0.0057,0.675
23.507758,0.1241,-0.8373,0.0963,0.852
23.514717,0.0840,-0.9582,0.1095,0.968
23.519386,0.0771,-0.9857,0.1150,0.995
23.527474,0.0632,-1.0564,0.1270,1.066
23.537397,0.1139,-1.1079,0.1199,1.120
23.545755,0.1573,-1.1546,0.1321,1.173
23.551484,0.1822,-1.2563,0.1541,1.279
23.560649,0.2195,-1.3459,0.1505,1.372
23.567846,0.1588,-1.4283,0.1425,1.444
23.588154,0.1584,-1.5274,0.0799,1.538
23.588610,0.0191,-1.5404,-0.0142,1.541
23.592910,-0.0005,-1.6396,0.1230,1.644
23.600825,0.0345,-1.7436,0.2716,1.765
23.609164,0.0452,-1.8811,0.2867,1.903
23.617374,0.1113,-1.9994,0.2665,2.020
23.625595,0.0866,-2.0601,0.1292,2.066
23.633369,0.0575,-2.1233,0.0754,2.125
23.641645,0.0741,-2.1506,0.0355,2.152
23.650496,0.0738,-2.1995,0.0162,2.201
23.658637,0.0854,-2.2533,0.0318,2.255
23.666480,0.0226,-2.2664,0.0703,2.268
23.688292,0.0477,-2.2533,0.0982,2.256
23.689125,0.0463,-2.2474,0.0584,2.249
23.695703,-0.0026,-2.2319,-0.0343,2.232
23.699299,-0.0247,-2.2164,-0.0536,2.217
23.708549,-0.0538,-2.2177,0.0272,2.219
23.716014,0.0055,-2.2142,0.0843,2.216
23.724291,0.0360,-2.2129,0.1374,2.217
23.732333,0.0610,-2.1805,0.1943,2.190
23.740996,0.1141,-2.1144,0.1785,2.125
23.749105,0.1161,-2.0290,0.1145,2.036
23.760358,0.1058,-1.9435,0.1020,1.949
23.765399,0.1458,-1.8627,0.0210,1.869
23.790048,0.0878,-1.7244,0.0746,1.728
23.790941,0.0708,-1.6938,0.1622,1.703
23.791206,0.0613,-1.6488,0.1841,1.660
23.797195,0.0042,-1.6348,0.1737,1.644
23.806593,-0.0364,-1.5872,0.1543,1.595
23.814881,-0.0746,-1.5660,0.1087,1.572
23.823789,-0.0720,-1.5735,0.0937,1.578
23.830819,-0.0765,-1.5451,0.1662,1.556
23.840086,-0.0619,-1.5480,0.2660,1.572
23.846947,-0.0184,-1.4983,0.2927,1.527
23.856539,0.0009,-1.4151,0.2392,1.435
23.863982,0.0319,-1.2984,0.1488,1.307
23.877889,0.0747,-1.1962,0.0356,1.199
23.879883,0.1150,-1.1228,-0.0838,1.132
23.903921,0.1030,-1.0351,-0.0305,1.041
23.905366,0.1534,-1.0025,-0.0962,1.019
23.905869,0.1564,-0.9819,-0.0963,0.999
23.912465,0.2052,-1.0570,0.0175,1.077
23.922148,0.1541,-1.1322,0.1743,1.156
23.929058,0.1272,-1.1354,0.0946,1.146
23.940746,0.1052,-1.0811,0.0084,1.086
23.945869,0.0587,-1.0674,-0.0219,1.069
23.956240,0.0716,-0.9843,-0.0969,0.992
23.962264,0.1169,-0.9226,-0.1208,0.938
23.978641,0.1355,-0.8490,-0.1847,0.879
23.979151,0.0964,-0.7897,-0.1218,0.805
23.986845,0.1122,-0.7327,0.0091,0.741
24.005580,0.1638,-0.7140,0.0264,0.733
24.007110,0.0960,-0.6904,-0.0267,0.698
24.015346,-0.0364,-0.6548,-0.0495,0.658
24.019778,-0.1569,-0.6312,-0.0065,0.650
24.027472,-0.2012,-0.5763,0.0614,0.614
24.036105,-0.2129,-0.4976,0.0711,0.546
24.043848,-0.2083,-0.4379,0.1014,0.495
24.053560,-0.1391,-0.4261,0.1042,0.460
24.062183,-0.0844,-0.4262,0.0940,0.445
24.068248,-0.0484,-0.4215,0.1159,0.440
24.090259,-0.0407,-0.4623,0.0455,0.466
24.091003,-0.0424,-0.5222,0.0907,0.532
24.095292,-0.0226,-0.5390,-0.0522,0.542
24.101502,-0.0146,-0.5845,-0.0468,0.587
24.110100,0.0076,-0.6036,-0.0964,0.611
24.118326,-0.0206,-0.5462,-0.0025,0.547
24.126628,-0.0489,-0.5414,0.0336,0.545
24.134804,-0.0721,-0.4912,-0.0138,0.497
24.142216,-0.0785,-0.4170,0.0057,0.424
24.151351,-0.0654,-0.3548,-0.0012,0.361
24.159017,0.0029,-0.3045,-0.0365,0.307
24.166955,0.0471,-0.2446,0.0100,0.249
24.182336,0.0869,-0.2183,0.0762,0.247
24.182879,0.0668,-0.1967,0.0338,0.210
24.191943,0.1044,-0.1990,-0.0125,0.225
24.199842,0.0345,-0.1845,0.0115,0.188
24.207394,0.0651,-0.2059,0.0603,0.224
24.215804,0.1295,-0.2848,0.0167,0.313
24.223726,0.1174,-0.4019,-0.0164,0.419
24.232681,0.0816,-0.4783,-0.0488,0.488
24.240941,0.0361,-0.5858,-0.0854,0.593
24.248634,0.0143,-0.7052,-0.0717,0.709
24.260063,0.0494,-0.8031,-0.0726,0.808
24.265060,0.0844,-0.8675,-0.1026,0.878
24.283793,0.0672,-0.8721,-0.1575,0.889
24.285001,-0.0882,-0.8312,-0.1943,0.858
24.292545,-0.2001,-0.7807,-0.2057,0.832
24.298289,-0.2330,-0.7183,-0.1991,0.781
24.306864,-0.2232,-0.6512,-0.1337,0.701
24.314870,-0.1253,-0.6224,-0.1022,0.643
24.323795,-0.0561,-0.6438,-0.0542,0.649
24.331166,-0.0489,-0.6653,-0.0183,0.667
24.339034,-0.0560,-0.6724,0.0247,0.675
24.347312,-0.0604,-0.7058,0.0917,0.714
24.357153,-0.0528,-0.7488,0.1138,0.759
24.364085,-0.0523,-0.7607,0.1485,0.777
24.377979,-0.0372,-0.7700,0.2226,0.802
24.380076,-0.0094,-0.7890,0.1974,0.813
24.402918,0.0002,-0.8652,0.1094,0.872
24.404167,-0.0368,-0.9702,0.0754,0.974
24.404621,-0.0874,-1.0487,0.0609,1.054
24.412654,-0.1429,-1.1488,0.0514,1.159
24.422717,-0.1605,-1.1986,0.1207,1.215
24.429491,-0.1834,-1.2245,0.2299,1.259
24.440968,-0.1423,-1.1738,0.3217,1.225
24.446011,-0.1135,-1.1280,0.3699,1.192
24.453543,-0.0921,-1.0558,0.3534,1.117
24.462207,-0.0203,-0.9596,0.3611,1.025
24.478040,-0.0007,-0.9161,0.3097,0.967
24.478608,0.0673,-1.0305,0.2520,1.063
24.486614,0.0498,-1.1807,0.2668,1.212
24.512426,0.0037,-1.3764,0.2534,1.400
24.513471,-0.0521,-1.5506,0.1926,1.563
24.514071,-0.1011,-1.6720,0.1434,1.681
24.521160,-0.0981,-1.7768,0.1771,1.788
24.528256,-0.0601,-1.8122,0.1303,1.818
24.535208,-0.0753,-1.7688,0.1316,1.775
24.543628,-0.0912,-1.6871,0.0976,1.692
24.552359,-0.0551,-1.5577,0.0480,1.559
24.569464,0.0688,-1.4738,0.0639,1.477
24.571287,0.1516,-1.3517,0.1911,1.374
24.578615,0.2203,-1.2655,0.2918,1.317
24.587662,0.2750,-1.1793,0.2831,1.244
24.593424,0.2007,-1.1289,0.2805,1.180
24.601585,0.1098,-1.1215,0.2674,1.158
24.609814,0.0643,-1.1116,0.1149,1.119
24.618052,-0.0150,-1.0825,-0.0752,1.085
24.626279,-0.0640,-1.0464,-0.1299,1.056
24.634527,-0.0419,-0.9720,-0.0041,0.973
24.642553,0.0394,-0.8809,0.2498,0.916
24.651291,0.1447,-0.7467,0.2427,0.798
24.660466,0.0781,-0.7299,0.1183,0.744
24.667360,0.1149,-0.6987,0.0196,0.708
24.689638,0.0420,-0.5837,-0.0082,0.585
24.690874,0.0597,-0.5263,0.1540,0.552
24.697898,0.0774,-0.5168,0.2562,0.582
24.698955,0.0757,-0.5264,0.2878,0.605
24.707917,0.1311,-0.5982,0.3208,0.691
24.716126,0.1676,-0.6698,0.3295,0.765
24.725654,0.1203,-0.7438,0.3541,0.832
24.733053,0.1043,-0.8008,0.3419,0.877
24.740806,0.0790,-0.8291,0.3260,0.894
24.748871,0.0567,-0.8669,0.2844,0.914
24.759406,-0.0062,-0.8544,0.2307,0.885
24.765823,-0.0020,-0.8491,0.2292,0.880
24.784656,-0.0313,-0.8391,0.2320,0.871
24.785578,-0.0084,-0.8171,0.2148,0.845
24.792029,0.0188,-0.7952,0.1487,0.809
24.797696,-0.0121,-0.7638,0.1825,0.785
24.807238,0.0497,-0.7516,0.2127,0.783
24.814941,0.0609,-0.7251,0.1849,0.751
24.823289,0.0718,-0.6676,0.0988,0.679
24.831123,0.0516,-0.5981,0.0377,0.602
24.839014,0.0053,-0.5407,0.0259,0.541
24.848018,0.0072,-0.4954,0.0226,0.496
24.861411,0.0094,-0.4740,0.1427,0.495
24.863671,-0.0069,-0.5053,0.1551,0.529
24.890247,-0.0541,-0.5150,0.0698,0.523
24.891117,-0.0104,-0.5223,0.0351,0.524
24.891393,-0.0077,-0.5296,-0.0062,0.530
24.896421,0.0161,-0.5033,-0.0568,0.507
24.904893,0.0229,-0.5201,0.0006,0.521
24.913017,0.0368,-0.5249,0.0921,0.534
24.923974,0.0463,-0.5512,0.1437,0.571
24.929538,-0.0963,-0.5127,0.0101,0.522
24.939588,-0.1833,-0.4765,-0.0576,0.514
24.945437,-0.1912,-0.4355,-0.0549,0.479
24.956537,-0.2687,-0.3585,-0.1206,0.464
24.962164,-0.2102,-0.3029,-0.1372,0.393
24.974025,-0.1354,-0.2138,-0.0765,0.264
24.978499,-0.0441,-0.0720,-0.0206,0.087
25.004204,0.0353,0.0052,0.0022,0.036
25.005419,0.0288,0.1423,0.0253,0.147
25.005910,0.0463,0.2482,0.0322,0.255
25.011117,0.0135,0.3878,0.0418,0.390
25.021405,0.0093,0.4125,0.0447,0.415
25.027830,-0.0623,0.4372,0.0769,0.448
25.036260,-0.0745,0.4404,0.0925,0.456
25.044769,-0.1087,0.4412,-0.0016,0.454
25.052724,-0.1910,0.4325,-0.0580,0.476
25.060487,-0.2184,0.4189,-0.0098,0.472
25.069467,-0.1669,0.3477,0.0687,0.392
25.086288,-0.1226,0.2981,0.1296,0.347
25.087781,-0.0617,0.2651,0.1606,0.316
25.095161,-0.0129,0.2847,0.1431,0.319
25.101025,-0.0168,0.3163,0.1343,0.344
25.109510,-0.0519,0.2976,0.0297,0.304
25.118587,-0.0370,0.2525,-0.0820,0.268
25.126650,-0.0034,0.2218,-0.1198,0.252
25.134696,0.0037,0.1862,-0.1224,0.223
25.142526,-0.0583,0.1123,-0.2381,0.270
25.150779,-0.0219,0.0862,-0.0725,0.115
25.158867,0.0316,0.0217,0.1590,0.164
25.167316,0.1310,0.0649,-0.0447,0.153
25.187375,0.1356,0.0891,-0.1237,0.204
25.188459,0.0149,0.1611,-0.1188,0.201
25.194691,-0.0072,0.1733,-0.1017,0.201
25.199548,-0.0648,0.2287,-0.0933,0.255
25.208430,-0.1534,0.2746,-0.1553,0.351
25.216868,-0.0722,0.3494,-0.1856,0.402
25.223864,0.0234,0.4025,-0.1704,0.438
25.233161,0.0547,0.5419,-0.0768,0.550
25.241105,0.0797,0.6333,-0.1338,0.652
25.249087,0.0700,0.6745,-0.2196,0.713
25.260609,0.0827,0.6223,-0.2439,0.674
25.266133,0.0672,0.5772,-0.2426,0.630
25.288725,0.1307,0.4818,-0.2035,0.539
25.289443,0.2180,0.4198,-0.2413,0.531
25.289736,0.2574,0.4345,-0.2197,0.551
25.298042,0.3249,0.4802,-0.2985,0.652
25.307820,0.3322,0.5475,-0.3652,0.737
25.314658,0.2867,0.6340,-0.3891,0.797
25.324404,0.2196,0.7851,-0.4538,0.933
25.331749,0.2002,0.8931,-0.4684,1.028
25.341242,0.2187,0.9387,-0.3946,1.042
25.347795,0.2294,0.9414,-0.4301,1.060
25.354926,0.2419,0.9705,-0.4958,1.116
25.363575,0.2295,0.9327,-0.4649,1.067
25.377585,0.1667,0.9284,-0.4359,1.039
25.379947,0.0890,0.9409,-0.4638,1.053
25.397933,0.0371,0.9534,-0.4698,1.064
25.398344,0.0917,0.9707,-0.3897,1.050
25.407190,0.1054,1.0072,-0.3195,1.062
25.412875,0.0617,0.9837,-0.3355,1.041
25.420995,0.0586,1.0537,-0.2843,1.093
25.429052,0.0197,1.0591,-0.2235,1.083
25.437653,-0.0629,1.1555,-0.2601,1.186
25.445776,-0.0838,1.1610,-0.3026,1.203
25.455172,-0.0578,1.1188,-0.2317,1.144
25.462270,-0.1015,1.0096,-0.2815,1.053
25.472614,-0.0955,0.9125,-0.2041,0.940
25.478752,-0.1663,0.8586,-0.2605,0.912
25.493363,-0.1226,0.8285,-0.3361,0.902
25.495436,-0.1457,0.8415,-0.3837,0.936
25.523660,-0.2209,0.9048,-0.3627,0.999
25.524168,-0.2595,0.9894,-0.3212,1.072
25.524496,-0.3049,1.1219,-0.3048,1.202
25.531226,-0.3739,1.2757,-0.2416,1.351
25.536366,-0.3402,1.3888,-0.0908,1.433
25.544559,-0.2731,1.4180,-0.1199,1.449
25.552512,-0.1794,1.4065,-0.2043,1.433
25.560756,-0.1807,1.3900,-0.2277,1.420
25.569509,-0.1812,1.3927,-0.1587,1.413
25.585104,-0.2358,1.3354,-0.1358,1.363
25.586778,-0.2058,1.3068,-0.2251,1.342
25.594121,-0.2064,1.3189,-0.1160,1.340
25.601382,-0.0487,1.3359,-0.1025,1.341
25.610107,0.0546,1.3433,-0.2369,1.365
